"","X","pid","date","condition","ts","uid","internal","external","feedname","feedname_general","ft","ftah","avgAttentionScore","fthrs","ftmin","ftahhrs","ftahmin","scrolledIntoOld"
"6610",6630,"p52","05/01",2,1619899438367061,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388535966361702409","list",1,NA,4,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"6611",6631,"p52","05/01",2,1619899624149151,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388535966361702409","list",1,NA,4,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"6612",6632,"p52","05/01",2,1619899298994002,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388535966361702409","list",96,NA,4,0.0266666666666667,1.6,NA,NA,"no"
"6613",6633,"p52","05/01",2,1619887981402079,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388535966361702409","list",1,NA,4,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"6614",6634,"p52","05/01",2,1.6199e+15,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388536283413286921","list",1,NA,4,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"6615",6635,"p52","05/01",2,1619899486858088,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388535966361702409","list",3,NA,4,0.000833333333333333,0.05,NA,NA,"no"
"6616",6636,"p52","05/01",2,1.6199e+15,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388535966361702409","list",8,NA,4,0.00222222222222222,0.133333333333333,NA,NA,"no"
"6617",6637,"p52","05/01",2,1619899487987089,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388536283413286921","list",1,NA,4,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"6618",6638,"p52","05/01",2,1619899185304141,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388536283413286921","list",1,NA,4,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"6619",6639,"p52","05/01",2,1619898342633037,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388535966361702409","list",1,NA,4,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"6620",6640,"p52","05/01",2,1619899631928153,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388536283413286921","list",1,NA,4,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"6621",6641,"p52","05/01",2,1619898306355024,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388535966361702409","list",7,NA,4,0.00194444444444444,0.116666666666667,NA,NA,"no"
"6622",6642,"p52","05/01",2,1.6199e+15,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388535966361702409","list",5,NA,4,0.00138888888888889,0.0833333333333333,NA,NA,"no"
"6623",6643,"p52","05/01",2,1619899672447183,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388536283413286921","list",6,NA,4,0.00166666666666667,0.1,NA,NA,"no"
"6624",6644,"p52","05/01",2,1619898296953021,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388535966361702409","list",1,NA,4,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"6625",6645,"p52","05/01",2,1619899451489067,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388535966361702409","list",1,NA,4,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"6626",6646,"p52","05/01",2,1619899619720145,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388535966361702409","list",0,NA,4,0,0,NA,NA,"no"
"6627",6647,"p52","05/01",2,1.6199e+15,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388535966361702409","list",3,NA,4,0.000833333333333333,0.05,NA,NA,"no"
"6628",6648,"p52","05/01",2,1619899561050113,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388585049730256896","list",1,NA,4,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"6629",6649,"p52","05/01",2,1619899621789149,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388535966361702409","list",0,NA,4,0,0,NA,NA,"no"
"6630",6650,"p52","05/01",2,1619899457172073,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388585049730256896","list",4,NA,4,0.00111111111111111,0.0666666666666667,NA,NA,"no"
"6631",6651,"p52","05/01",2,1619899467791078,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388585049730256896","list",4,NA,4,0.00111111111111111,0.0666666666666667,NA,NA,"no"
"6632",6652,"p52","05/01",2,1619898358450047,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388535966361702409","list",7,NA,4,0.00194444444444444,0.116666666666667,NA,NA,"no"
"6633",6653,"p52","05/01",2,1619899483565087,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388536283413286921","list",0,NA,4,0,0,NA,NA,"no"
"6634",6654,"p52","05/01",2,1619899578906122,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388535966361702409","list",6,NA,4,0.00166666666666667,0.1,NA,NA,"no"
"6635",6655,"p52","05/01",2,1619899636906159,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388536283413286921","list",3,NA,4,0.000833333333333333,0.05,NA,NA,"no"
"6636",6656,"p52","05/01",2,1619899630570152,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388535966361702409","list",5,NA,4,0.00138888888888889,0.0833333333333333,NA,NA,"no"
"6637",6657,"p52","05/01",2,1619898396004052,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388535966361702409","list",6,NA,4,0.00166666666666667,0.1,NA,NA,"no"
"6638",6658,"p52","05/01",2,1.6199e+15,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388536283413286921","list",1,NA,4,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"6639",6659,"p52","05/01",2,1619899650948164,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388536283413286921","list",5,NA,4,0.00138888888888889,0.0833333333333333,NA,NA,"no"
"6640",6660,"p52","05/01",2,1619899613590137,"7e93235aca500a266ce2d4271740eb1b","1",0,"1388585049730256896","list",3,2,4,0.000833333333333333,0.05,0.000555555555555556,0.0333333333333333,"yes"
"6641",6680,"p61","05/01",0,1619898329111014,"febe816670e1910e67cb01f4933dc556","0",0,"home","home",45,NA,3,0.0125,0.75,NA,NA,"no"
"6642",6681,"p61","05/01",0,1619898234287004,"febe816670e1910e67cb01f4933dc556","0",0,"home","home",33,33,3,0.00916666666666667,0.55,0.00916666666666667,0.55,"yes"
"6643",6682,"p61","05/01",0,1.6199e+15,"febe816670e1910e67cb01f4933dc556","0",0,"home","home",27,NA,3,0.0075,0.45,NA,NA,"no"
"6644",6683,"p61","05/01",0,1619895808281004,"febe816670e1910e67cb01f4933dc556","0",0,"home","home",13,13,3,0.00361111111111111,0.216666666666667,0.00361111111111111,0.216666666666667,"yes"
"6645",6684,"p61","05/01",0,1619914810810019,"febe816670e1910e67cb01f4933dc556","0",0,"home","home",31,30,3,0.00861111111111111,0.516666666666667,0.00833333333333333,0.5,"yes"
"6646",6685,"p61","05/01",0,1619895854855009,"febe816670e1910e67cb01f4933dc556","0",0,"home","home",45,4,3,0.0125,0.75,0.00111111111111111,0.0666666666666667,"yes"
"6647",6686,"p61","05/01",0,1619916546298037,"febe816670e1910e67cb01f4933dc556","0",0,"home","home",38,38,3,0.0105555555555556,0.633333333333333,0.0105555555555556,0.633333333333333,"yes"
"6648",6687,"p61","05/01",0,1619913890955007,"febe816670e1910e67cb01f4933dc556","0",0,"home","home",10,NA,3,0.00277777777777778,0.166666666666667,NA,NA,"no"
"6649",6688,"p61","05/01",0,1619898756402053,"febe816670e1910e67cb01f4933dc556","0",0,"home","home",8,NA,3,0.00222222222222222,0.133333333333333,NA,NA,"no"
"6650",6689,"p61","05/01",0,1619898407743036,"febe816670e1910e67cb01f4933dc556","0",0,"home","home",5,NA,3,0.00138888888888889,0.0833333333333333,NA,NA,"no"
"6651",6690,"p61","05/01",0,1619881115189007,"febe816670e1910e67cb01f4933dc556","0",0,"home","home",4,NA,3,0.00111111111111111,0.0666666666666667,NA,NA,"no"
"6652",6691,"p61","05/01",0,1619913869463001,"febe816670e1910e67cb01f4933dc556","0",0,"home","home",43,NA,3,0.0119444444444444,0.716666666666667,NA,NA,"no"
"6653",6692,"p61","05/01",0,1619898758004058,"febe816670e1910e67cb01f4933dc556","0",0,"home","home",0,NA,3,0,0,NA,NA,"no"
"6654",6693,"p61","05/01",0,1619881260284003,"febe816670e1910e67cb01f4933dc556","0",0,"home","home",14,14,3,0.00388888888888889,0.233333333333333,0.00388888888888889,0.233333333333333,"yes"
"6655",6694,"p61","05/01",0,1619898618249042,"febe816670e1910e67cb01f4933dc556","0",0,"home","home",52,47,3,0.0144444444444444,0.866666666666667,0.0130555555555556,0.783333333333333,"yes"
"6656",6695,"p61","05/01",0,1619898990739063,"febe816670e1910e67cb01f4933dc556","0",0,"home","home",27,24,3,0.0075,0.45,0.00666666666666667,0.4,"yes"
"6657",6696,"p61","05/01",0,1619914766799013,"febe816670e1910e67cb01f4933dc556","0",0,"home","home",21,NA,3,0.00583333333333333,0.35,NA,NA,"no"
"6658",6697,"p61","05/01",0,1.61991e+15,"febe816670e1910e67cb01f4933dc556","0",0,"home","home",67,67,3,0.0186111111111111,1.11666666666667,0.0186111111111111,1.11666666666667,"yes"
"6659",6698,"p61","05/01",0,1619916103389027,"febe816670e1910e67cb01f4933dc556","0",0,"home","home",57,57,3,0.0158333333333333,0.95,0.0158333333333333,0.95,"yes"
"6660",6699,"p61","05/01",0,1619898746813048,"febe816670e1910e67cb01f4933dc556","0",0,"home","home",60,NA,3,0.0166666666666667,1,NA,NA,"no"
"6661",6700,"p61","05/01",0,1619879617599002,"febe816670e1910e67cb01f4933dc556","0",0,"home","home",48,48,3,0.0133333333333333,0.8,0.0133333333333333,0.8,"yes"
"6662",6701,"p61","05/01",0,1619896070278017,"febe816670e1910e67cb01f4933dc556","0",0,"home","home",99,98,3,0.0275,1.65,0.0272222222222222,1.63333333333333,"yes"
"6663",6702,"p61","05/01",0,1619881109401002,"febe816670e1910e67cb01f4933dc556","0",0,"home","home",18,NA,3,0.005,0.3,NA,NA,"no"
"6664",6703,"p61","05/01",0,1619881294859009,"febe816670e1910e67cb01f4933dc556","0",0,"home","home",21,NA,3,0.00583333333333333,0.35,NA,NA,"no"
"6665",6704,"p61","05/01",0,1619881315883014,"febe816670e1910e67cb01f4933dc556","0",0,"home","home",20,NA,3,0.00555555555555556,0.333333333333333,NA,NA,"no"
"6666",6705,"p61","05/02",0,1620010121167004,"febe816670e1910e67cb01f4933dc556","0",0,"home","home",21,21,3,0.00583333333333333,0.35,0.00583333333333333,0.35,"yes"
"6667",6706,"p61","05/02",0,1620003989702003,"febe816670e1910e67cb01f4933dc556","0",0,"home","home",93,NA,3,0.0258333333333333,1.55,NA,NA,"no"
"6668",6707,"p61","05/02",0,1619977818282004,"febe816670e1910e67cb01f4933dc556","0",0,"home","home",22,22,3,0.00611111111111111,0.366666666666667,0.00611111111111111,0.366666666666667,"yes"
"6669",6708,"p61","05/02",0,1619995611572004,"febe816670e1910e67cb01f4933dc556","0",0,"home","home",25,25,3,0.00694444444444444,0.416666666666667,0.00694444444444444,0.416666666666667,"yes"
"6670",6709,"p61","05/02",0,1620002788307004,"febe816670e1910e67cb01f4933dc556","0",0,"home","home",3,3,3,0.000833333333333333,0.05,0.000833333333333333,0.05,"yes"
"6671",6710,"p61","05/02",0,1620004013789009,"febe816670e1910e67cb01f4933dc556","0",0,"home","home",22,NA,3,0.00611111111111111,0.366666666666667,NA,NA,"no"
"6672",6711,"p61","05/02",0,1619977882907016,"febe816670e1910e67cb01f4933dc556","0",0,"home","home",10,NA,3,0.00277777777777778,0.166666666666667,NA,NA,"no"
"6673",6712,"p61","05/02",0,1.62e+15,"febe816670e1910e67cb01f4933dc556","0",0,"home","home",12,NA,3,0.00333333333333333,0.2,NA,NA,"no"
"6674",6713,"p61","05/02",0,1619963734705004,"febe816670e1910e67cb01f4933dc556","0",0,"home","home",28,28,3,0.00777777777777778,0.466666666666667,0.00777777777777778,0.466666666666667,"yes"
"6675",6714,"p61","05/02",0,1619969501071004,"febe816670e1910e67cb01f4933dc556","0",0,"home","home",17,17,3,0.00472222222222222,0.283333333333333,0.00472222222222222,0.283333333333333,"yes"
"6676",6715,"p61","05/02",0,1.61998e+15,"febe816670e1910e67cb01f4933dc556","0",0,"home","home",14,NA,3,0.00388888888888889,0.233333333333333,NA,NA,"no"
"6677",6716,"p61","05/02",0,1619969593912018,"febe816670e1910e67cb01f4933dc556","0",0,"home","home",3,NA,3,0.000833333333333333,0.05,NA,NA,"no"
"6678",6717,"p61","05/03",0,1620042547902004,"febe816670e1910e67cb01f4933dc556","0",0,"home","home",12,12,3,0.00333333333333333,0.2,0.00333333333333333,0.2,"yes"
"6679",6718,"p61","05/03",0,1620052567711002,"febe816670e1910e67cb01f4933dc556","0",0,"home","home",10,NA,3,0.00277777777777778,0.166666666666667,NA,NA,"no"
"6680",6719,"p61","05/03",0,1620066143254004,"febe816670e1910e67cb01f4933dc556","0",0,"home","home",64,64,3,0.0177777777777778,1.06666666666667,0.0177777777777778,1.06666666666667,"yes"
"6681",6720,"p61","05/03",0,1620052398229004,"febe816670e1910e67cb01f4933dc556","0",0,"home","home",306,306,3,0.085,5.1,0.085,5.1,"yes"
"6682",6721,"p61","05/03",0,1620073436786011,"febe816670e1910e67cb01f4933dc556","0",0,"home","home",5,NA,3,0.00138888888888889,0.0833333333333333,NA,NA,"no"
"6683",6722,"p61","05/03",0,1620073449927023,"febe816670e1910e67cb01f4933dc556","0",0,"home","home",1,NA,3,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"6684",6723,"p61","05/03",0,1620072336193003,"febe816670e1910e67cb01f4933dc556","0",0,"home","home",173,173,3,0.0480555555555556,2.88333333333333,0.0480555555555556,2.88333333333333,"yes"
"6685",6724,"p61","05/03",0,1.62007e+15,"febe816670e1910e67cb01f4933dc556","0",0,"home","home",47,10,3,0.0130555555555556,0.783333333333333,0.00277777777777778,0.166666666666667,"yes"
"6686",6725,"p61","05/03",0,1620073456390028,"febe816670e1910e67cb01f4933dc556","0",0,"home","home",5,NA,3,0.00138888888888889,0.0833333333333333,NA,NA,"no"
"6687",6726,"p61","05/03",0,1620073444301017,"febe816670e1910e67cb01f4933dc556","0",0,"home","home",5,NA,3,0.00138888888888889,0.0833333333333333,NA,NA,"no"
"6688",6727,"p61","05/03",0,1620073422312001,"febe816670e1910e67cb01f4933dc556","0",0,"home","home",3,NA,3,0.000833333333333333,0.05,NA,NA,"no"
"6689",6728,"p61","05/03",1,1620083888880015,"febe816670e1910e67cb01f4933dc556","0",1,"home","home",2,NA,3,0.000555555555555556,0.0333333333333333,NA,NA,"no"
"6690",6729,"p61","05/03",1,1620081737819012,"febe816670e1910e67cb01f4933dc556","0",1,"home","home",4,NA,3,0.00111111111111111,0.0666666666666667,NA,NA,"no"
"6691",6730,"p61","05/03",1,1620083903520022,"febe816670e1910e67cb01f4933dc556","0",1,"home","home",13,NA,3,0.00361111111111111,0.216666666666667,NA,NA,"no"
"6692",6731,"p61","05/03",1,1620083678084003,"febe816670e1910e67cb01f4933dc556","0",1,"home","home",505,505,3,0.140277777777778,8.41666666666667,0.140277777777778,8.41666666666667,"yes"
"6693",6732,"p61","05/03",1,1620086368617004,"febe816670e1910e67cb01f4933dc556","0",1,"home","home",45,45,3,0.0125,0.75,0.0125,0.75,"yes"
"6694",6733,"p61","05/03",1,1620092691145004,"febe816670e1910e67cb01f4933dc556","0",1,"home","home",85,84,3,0.0236111111111111,1.41666666666667,0.0233333333333333,1.4,"yes"
"6695",6734,"p61","05/03",1,1620087316714003,"febe816670e1910e67cb01f4933dc556","0",1,"home","home",1,1,3,0.000277777777777778,0.0166666666666667,0.000277777777777778,0.0166666666666667,"yes"
"6696",6735,"p61","05/03",1,1620083868119001,"febe816670e1910e67cb01f4933dc556","0",1,"home","home",15,NA,3,0.00416666666666667,0.25,NA,NA,"no"
"6697",6736,"p61","05/03",1,1620081641722006,"febe816670e1910e67cb01f4933dc556","0",1,"home","home",17,17,3,0.00472222222222222,0.283333333333333,0.00472222222222222,0.283333333333333,"yes"
"6698",6737,"p61","05/03",1,1620087288896001,"febe816670e1910e67cb01f4933dc556","0",1,"home","home",3,NA,3,0.000833333333333333,0.05,NA,NA,"no"
"6699",6738,"p61","05/03",1,1620083873573007,"febe816670e1910e67cb01f4933dc556","0",1,"home","home",4,NA,3,0.00111111111111111,0.0666666666666667,NA,NA,"no"
"6700",6739,"p61","05/04",1,1620141417777004,"febe816670e1910e67cb01f4933dc556","0",1,"home","home",27,26,3,0.0075,0.45,0.00722222222222222,0.433333333333333,"yes"
"6701",6740,"p61","05/04",1,1620170097929011,"febe816670e1910e67cb01f4933dc556","0",1,"home","home",64,64,3,0.0177777777777778,1.06666666666667,0.0177777777777778,1.06666666666667,"yes"
"6702",6741,"p61","05/04",1,1620163332567004,"febe816670e1910e67cb01f4933dc556","0",1,"home","home",38,38,3,0.0105555555555556,0.633333333333333,0.0105555555555556,0.633333333333333,"yes"
"6703",6742,"p61","05/04",1,1.62016e+15,"febe816670e1910e67cb01f4933dc556","0",1,"home","home",685,684,3,0.190277777777778,11.4166666666667,0.19,11.4,"yes"
"6704",6743,"p61","05/04",1,1620131412909004,"febe816670e1910e67cb01f4933dc556","0",1,"home","home",50,50,3,0.0138888888888889,0.833333333333333,0.0138888888888889,0.833333333333333,"yes"
"6705",6744,"p61","05/04",1,1620164057693003,"febe816670e1910e67cb01f4933dc556","0",1,"home","home",7,6,3,0.00194444444444444,0.116666666666667,0.00166666666666667,0.1,"yes"
"6706",6745,"p61","05/04",1,1620131513680011,"febe816670e1910e67cb01f4933dc556","0",1,"home","home",13,12,3,0.00361111111111111,0.216666666666667,0.00333333333333333,0.2,"yes"
"6707",6746,"p61","05/04",1,1620131944319017,"febe816670e1910e67cb01f4933dc556","0",1,"home","home",97,NA,3,0.0269444444444444,1.61666666666667,NA,NA,"no"
"6708",6747,"p61","05/04",1,1620153195513005,"febe816670e1910e67cb01f4933dc556","0",1,"home","home",65,65,3,0.0180555555555556,1.08333333333333,0.0180555555555556,1.08333333333333,"yes"
"6709",6748,"p61","05/04",1,1620169436829004,"febe816670e1910e67cb01f4933dc556","0",1,"home","home",15,15,3,0.00416666666666667,0.25,0.00416666666666667,0.25,"yes"
"6710",6749,"p61","05/04",1,1620170106389016,"febe816670e1910e67cb01f4933dc556","0",1,"home","home",7,NA,3,0.00194444444444444,0.116666666666667,NA,NA,"no"
"6711",6750,"p61","05/05",1,1620219480458005,"febe816670e1910e67cb01f4933dc556","0",1,"home","home",55,NA,3,0.0152777777777778,0.916666666666667,NA,NA,"no"
"6712",6751,"p61","05/05",1,1620220089906009,"febe816670e1910e67cb01f4933dc556","0",1,"home","home",408,407,3,0.113333333333333,6.8,0.113055555555556,6.78333333333333,"yes"
"6713",6752,"p61","05/05",1,1620217099703004,"febe816670e1910e67cb01f4933dc556","0",1,"home","home",681,681,3,0.189166666666667,11.35,0.189166666666667,11.35,"yes"
"6714",6753,"p61","05/05",1,1620219678374003,"febe816670e1910e67cb01f4933dc556","0",1,"home","home",41,41,3,0.0113888888888889,0.683333333333333,0.0113888888888889,0.683333333333333,"yes"
"6715",6754,"p61","05/05",1,1.62022e+15,"febe816670e1910e67cb01f4933dc556","0",1,"home","home",0,0,3,0,0,0,0,"yes"
"6716",6755,"p61","05/05",1,1620214090749009,"febe816670e1910e67cb01f4933dc556","0",1,"home","home",16,5,3,0.00444444444444444,0.266666666666667,0.00138888888888889,0.0833333333333333,"yes"
"6717",6756,"p61","05/05",1,1620227603700004,"febe816670e1910e67cb01f4933dc556","0",1,"home","home",10,10,3,0.00277777777777778,0.166666666666667,0.00277777777777778,0.166666666666667,"yes"
"6718",6757,"p61","05/05",1,1620214073062004,"febe816670e1910e67cb01f4933dc556","0",1,"home","home",46,46,3,0.0127777777777778,0.766666666666667,0.0127777777777778,0.766666666666667,"yes"
"6719",6758,"p61","05/05",1,1620242966792004,"febe816670e1910e67cb01f4933dc556","0",1,"home","home",26,26,3,0.00722222222222222,0.433333333333333,0.00722222222222222,0.433333333333333,"yes"
"6720",6759,"p61","05/05",1,1620245971146009,"febe816670e1910e67cb01f4933dc556","0",1,"home","home",2,NA,3,0.000555555555555556,0.0333333333333333,NA,NA,"no"
"6721",6760,"p61","05/05",1,1620245974026014,"febe816670e1910e67cb01f4933dc556","0",1,"home","home",1,0,3,0.000277777777777778,0.0166666666666667,0,0,"yes"
"6722",6761,"p61","05/05",1,1620219382967004,"febe816670e1910e67cb01f4933dc556","0",1,"home","home",7,7,3,0.00194444444444444,0.116666666666667,0.00194444444444444,0.116666666666667,"yes"
"6723",6762,"p61","05/05",1,1620245967426004,"febe816670e1910e67cb01f4933dc556","0",1,"home","home",54,54,3,0.015,0.9,0.015,0.9,"yes"
"6724",6763,"p61","05/07",1,1620408321538004,"febe816670e1910e67cb01f4933dc556","0",1,"home","home",63,62,3,0.0175,1.05,0.0172222222222222,1.03333333333333,"yes"
"6725",6764,"p61","05/07",1,1620415496107005,"febe816670e1910e67cb01f4933dc556","0",1,"home","home",26,26,3,0.00722222222222222,0.433333333333333,0.00722222222222222,0.433333333333333,"yes"
"6726",6765,"p61","05/07",1,1.6204e+15,"febe816670e1910e67cb01f4933dc556","0",1,"home","home",56,55,3,0.0155555555555556,0.933333333333333,0.0152777777777778,0.916666666666667,"yes"
"6727",6766,"p61","05/07",1,1.6204e+15,"febe816670e1910e67cb01f4933dc556","0",1,"home","home",30,29,3,0.00833333333333333,0.5,0.00805555555555556,0.483333333333333,"yes"
"6728",6767,"p61","05/07",1,1620429637433004,"febe816670e1910e67cb01f4933dc556","0",1,"home","home",512,512,3,0.142222222222222,8.53333333333333,0.142222222222222,8.53333333333333,"yes"
"6729",6768,"p61","05/07",1,1620405062582004,"febe816670e1910e67cb01f4933dc556","0",1,"home","home",44,43,3,0.0122222222222222,0.733333333333333,0.0119444444444444,0.716666666666667,"yes"
"6730",6769,"p61","05/07",1,1.62042e+15,"febe816670e1910e67cb01f4933dc556","0",1,"home","home",3,NA,3,0.000833333333333333,0.05,NA,NA,"no"
"6731",6770,"p61","05/07",1,1620430303096014,"febe816670e1910e67cb01f4933dc556","0",1,"home","home",43,43,3,0.0119444444444444,0.716666666666667,0.0119444444444444,0.716666666666667,"yes"
"6732",6771,"p61","05/07",1,1.62041e+15,"febe816670e1910e67cb01f4933dc556","0",1,"home","home",0,NA,3,0,0,NA,NA,"no"
"6733",6772,"p61","05/08",1,1.62048e+15,"febe816670e1910e67cb01f4933dc556","0",1,"home","home",54,54,3,0.015,0.9,0.015,0.9,"yes"
"6734",6773,"p61","05/08",1,1620507306654023,"febe816670e1910e67cb01f4933dc556","0",1,"home","home",20,20,3,0.00555555555555556,0.333333333333333,0.00555555555555556,0.333333333333333,"yes"
"6735",6774,"p61","05/08",1,1620476465307006,"febe816670e1910e67cb01f4933dc556","0",1,"home","home",1,NA,3,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"6736",6775,"p61","05/08",1,1620507086849004,"febe816670e1910e67cb01f4933dc556","0",1,"home","home",23,23,3,0.00638888888888889,0.383333333333333,0.00638888888888889,0.383333333333333,"yes"
"6737",6776,"p61","05/08",1,1620486300393004,"febe816670e1910e67cb01f4933dc556","0",1,"home","home",86,86,3,0.0238888888888889,1.43333333333333,0.0238888888888889,1.43333333333333,"yes"
